"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Enisman M.; Levy A.; Kleiman T.","Enisman, Maya (57201986191); Levy, Ariel (58535300800); Kleiman, Tali (6506952012)","57201986191; 58535300800; 6506952012","Hand movement trajectories illustrate the mechanism underlying Kurt Lewin’s distinction between approach–approach and avoidance–avoidance motivational conflicts.","2024","Journal of Personality and Social Psychology","127","2","","239","258","19","10.1037/pspa0000392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195600406&doi=10.1037%2fpspa0000392&partnerID=40&md5=20f7f3f786772a4b699f3d6969115314","Classic motivational conflicts theory (Lewin, 1931) distinguishes between approach–approach, and avoidance–avoidance conflicts. Previous research has focused solely on testing the theory’s prediction that avoidance–avoidance conflicts are more difficult to resolve than approach–approach ones, using outcome measures (decision time and self-reports). The theory, however, specifies a force-fields mechanism to account for this difference in conflict resolution difficulty, whereby avoidance–avoidance conflicts (compared to approach–approach ones) elicit more (a) oscillations and (b) return to the middle point between options. However, this force-fields mechanism has never been empirically tested, arguably due to a lack of the tools to do so. In five studies (N = 534 U.K. residents), we use mouse-tracking measures to provide insight into the force-fields mechanism. We show that the force-fields’ mechanistic properties—oscillations and returns to the middle point—distinguish the two types of conflict and uniquely account for conflict resolution difficulty beyond standard conflict-strength measures. Moreover, we test a novel, theory-driven prediction and robustly show a differential pattern of increased oscillations as a function of the decision-maker’s proximity to the decision options. Finally, we test a boundary condition moderating the influence of conflict type on both the force-fields’ mechanistic properties and conflict resolution difficulty. (PsycInfo Database Record (c) 2024 APA, all rights reserved) © 2024 American Psychological Association","Article","Scopus"
"Dapp L.C.; Orth U.","Dapp, Laura C. (57204514954); Orth, Ulrich (12807985300)","57204514954; 12807985300","Rank-order stability of domain-specific self-esteem: A meta-analysis.","2024","Journal of Personality and Social Psychology","127","2","","432","454","22","10.1037/pspp0000497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189297995&doi=10.1037%2fpspp0000497&partnerID=40&md5=8e8d44150bb7dbae50eeceb29d97f663","This meta-analysis examined the rank-order stability of domain-specific self-esteem by comprehensively synthesizing the available evidence in eight domains of self-esteem (i.e., academic, appearance, athletic, morality, romantic, social, mathematics, and verbal abilities). The analyses were based on longitudinal data from 118 independent samples, including 107,550 participants aged 4–24 years. The time lag between assessments ranged from 6 months to 20 years. As effect-size measure, we used test–retest correlations that were corrected for attenuation due to measurement error. The results suggested that individual differences in domain-specific self-esteem are relatively stable over time, with mean effect sizes ranging from .65 to .84 across domains. Rank-order stability systematically increased as a function of age, from low stability in early childhood to high stability in young adulthood. Moreover, rank-order stability systematically decreased as a function of time lag between assessments, asymptotically approaching medium-sized stabilities (ranging from .36 to .62 across domains) when the time lag became very long. Moderator analyses indicated that the findings held across differences with regard to gender and measure. In sum, the findings suggest that rank-order stability of domain-specific self-esteem is relatively high, even over long periods of time, indicating that the eight investigated facets of domain-specific self-esteem should be considered trait-like constructs. (PsycInfo Database Record (c) 2024 APA, all rights reserved) © 2024 American Psychological Association","Article","Scopus"
"Lindloff M.R.; Meadows A.; Calogero R.M.","Lindloff, Megan R. (58968707000); Meadows, Angela (57192073188); Calogero, Rachel M. (14059513700)","58968707000; 57192073188; 14059513700","Living while fat: Development and validation of the Fat Microaggressions Scale.","2024","Journal of Personality and Social Psychology","127","2","","335","362","27","10.1037/pspi0000450","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189337837&doi=10.1037%2fpspi0000450&partnerID=40&md5=c750fb48875353af147544b001416e6f","Fat microaggressions are microlevel social practices in the form of commonplace everyday indignities that insult fat people and have been documented anecdotally and qualitatively. However, no psychometrically validated scale exists for measuring fat microaggressions, despite decades of microaggression research demonstrating their negative health associations. This research describes the development and construct validation of the Fat Microaggressions Scale across four studies. Study 1 focused on item development through a systematic review, qualitative analysis of Tweets using #fatmicroaggressions, and a Delphi review. Study 2 (N = 343) determined that a four-factor structure was appropriate in an online community sample of fat adults. Study 3 (N = 410) confirmed the factor structure in a new online sample of fat adults and provided initial evidence of construct validity. Study 4 (N = 197) found evidence of test–retest reliability and demonstrated additional construct validity. Our findings offer a newly validated quantitative measure of fat microaggressions and an initial framework for naming and categorizing these experiences, which may be used to advance the study of fat microaggressions. (PsycInfo Database Record (c) 2024 APA, all rights reserved) © 2024 The Author(s) This work is licensed under a Creative Commons Attribution 4.0 International License (CC BY 4.0; https://creativecommons.org/licenses/by/4.0). This license permits copying and redistributing the work in any medium or format, as well as adapting the material for any purpose, even commercially.","Article","Scopus"
"Hütter M.; Sweldens S.","Hütter, Mandy (36105993900); Sweldens, Steven (36553194500)","36105993900; 36553194500","How People (Fail to) Control the Influence of Affective Stimuli on Attitudes","2024","Journal of Personality and Social Psychology","","","","","","","10.1037/pspa0000426","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211041266&doi=10.1037%2fpspa0000426&partnerID=40&md5=85d238c7e31c1a734899fb0b3b1c3935","People’s attitudes toward almost any stimulus (e.g., brands, people, food items) can change in line with the valence of co-occurring stimuli (e.g., images, messages, other people), a phenomenon known as the evaluative conditioning (EC) effect. Recent research has shown that EC effects are not always controlled, which is problematic in many circumstances (e.g., advertising, misinformation). We examined conditions under which uncontrolled EC effects are more likely to reflect retrieval failures or uncontrolled encoding processes. To provide an experimental test of this question, we propose that people can either integrate or add validity information to the stimulus valence. Specifically, we propose that controlled processes can integrate validity information into the stored valence representations mostly when validity information is provided at the time of exposure to the evaluative information. Control attempts taking place later are more likely to add than to integrate the validity information to the stored representation. Moreover, if validity information is merely added to the stimulus valence as compared to integrated, forgetting this information potentially inflates indices of uncontrolled processes. Our findings demonstrate important boundary conditions for the interpretation of measures of uncontrolled encoding processes. Nevertheless, they provide further evidence that uncontrolled encoding processes can contribute to EC effects. We discuss implications for theories of attitude change and for protection from misinformation. © 2024 American Psychological Association","Article","Scopus"
"Yaari S.G.; Katsoty D.; Bardi A.; Barni D.; Skimina E.; Cieciuch J.; Lönnqvist J.-E.; Verkasalo M.J.; Knafo-Noam A.","Yaari, Shir Ginosar (58848643400); Katsoty, Dana (58946596900); Bardi, Anat (7006368856); Barni, Daniela (24766090700); Skimina, Ewa (56736915400); Cieciuch, Jan (57212056110); Lönnqvist, Jan-Erik (7102809411); Verkasalo, Markku J. (56362902000); Knafo-Noam, Ariel (56463015900)","58848643400; 58946596900; 7006368856; 24766090700; 56736915400; 57212056110; 7102809411; 56362902000; 56463015900","Wishful Perceiving: A Value-Based Bias for Perception of Close Others","2024","Journal of Personality and Social Psychology","128","2","","335","366","31","10.1037/pspi0000482","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85213250732&doi=10.1037%2fpspi0000482&partnerID=40&md5=6491764e04acb65d1a7aec022b6cc59a","Why do people not perceive their close others accurately, although they have ample information about them? We propose that one reason for such errors may be bias based on personal values. Personal values may serve as schemas defining what people see as positive, and thus affect perceptions of others’ behavior, values, and traits. We propose that, in close relationships, people see others as sharing their own values. Six studies (N = 2,225; four preregistered analyses and one preregistered study) tested this bias. Perceivers reported their personal values and the perceived values, behaviors, or traits of a close other (target), while the target also reported on the same values, behaviors, or traits. Personal values significantly and positively related to perception of close others’ values and behaviors, while controlling for the real targets’ value/ behavior. Results were replicated for spouses, romantic partners, children, parents, and friends. Some evidence also supports the idea that the bias is stronger for relationships of better quality. Implications for relationship quality are discussed, as well as implications for the adaptive properties of this bias. © 2024 American Psychological Association","Article","Scopus"
"Fehr B.","Fehr, Beverley (35584181800)","35584181800","Compassionate Love and Beneficence in the Family","2024","Journal of Personality and Social Psychology","128","2","","314","334","20","10.1037/pspi0000479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211045628&doi=10.1037%2fpspi0000479&partnerID=40&md5=ea3c4f8f87f49883c8a11e6d15c668ec","Compassionate love, generally defined as giving oneself for the good of another, has been receiving increased attention, especially in the context of romantic relationships. The purpose of the present research was to examine compassionate love “where it begins,” namely, in the family. Seven studies were conducted to test the hypothesis that compassionate love would be correlated with various kinds of beneficence in familial relationships, including parent–child (Studies 1 and 2) and adult child–parent relationships (Studies 3–7). Levels of compassionate love and beneficence varied somewhat, depending on the gender of the parent and the child (e.g., adult children reported more compassionate love for their mother than their father). Across relationships, there was strong support for the main prediction that compassionate love would be associated with beneficence, such as willingness to sacrifice, responsive caregiving, and the provision of support. However, it was not the case that compassionate love was negatively associated with variables that were expected to be antithetical to beneficence (e.g., caregiving motivated by obligation). It was concluded that it is important to promote compassionate love where it begins—in the home—given its strong associations with other-oriented, prosocial motivations and behaviors. © 2024 American Psychological Association","Article","Scopus"
"Rucker D.D.; D’Agostino J.; Dyer M.; Tormala Z.L.","Rucker, Derek D. (7006333143); D’Agostino, Jesse (58967212500); Dyer, Mark (58968330100); Tormala, Zakary L. (6603536991)","7006333143; 58967212500; 58968330100; 6603536991","The Allure of Consensus: People (Over)Seek Consensus in Selecting Group Persuasion Strategies","2024","Journal of Personality and Social Psychology","126","4","","566","586","20","10.1037/pspa0000382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189351406&doi=10.1037%2fpspa0000382&partnerID=40&md5=b02b38ae2d2ee5f6afdb266f9f7e2f74","How do people select targets when tasked with persuading a group of people? One approach would be to prioritize getting people in support of the persuader’s position to hold relatively extreme attitudes—an extremity strategy. An alternative approach would be to prioritize getting as many people as possible to support the persuader’s position, regardless of how extreme they are—a consensus strategy. Although some situations might allow persuaders to combine these strategies, the present work examines how people select targets and strategies when a natural trade-off exists between acquiring fewer people with more extreme attitudes versus more people with less extreme attitudes. Prior work suggests that potential advantages exist for both extremity and consensus strategies. However, the current research finds that people exhibit a strong preference for a consensus strategy when tasked with selecting targets in group persuasion contexts. Further, this preference prevails even when consensus strategies would backfire and cause one’s persuasive efforts to fail. This allure of consensus is demonstrated across eight primary experiments, which also reveal why people are drawn to a consensus strategy as well as explore potential boundary conditions for this preference. This work has implications for understanding how persuaders select targets and strategies in the context of group persuasion. In addition, the paradigms and results invite a host of new avenues for future research. © 2024 American Psychological Association","Article","Scopus"
"Paul K.; Beauducel A.; Hennig J.; Hewig J.; Hildebrandt A.; Kührt C.; Lange L.; Mueller E.M.; Osinsky R.; Porth E.; Riesel A.; Rodrigues J.; Scheffel C.; Short C.A.; Stahl J.; Strobel A.; Wacker J.","Paul, Katharina (56150617200); Beauducel, André (6701505526); Hennig, Jürgen (55676383400); Hewig, Johannes (10043683300); Hildebrandt, Andrea (34868057000); Kührt, Corinna (57219464167); Lange, Leon (57212650982); Mueller, Erik Malte (23482074200); Osinsky, Roman (24758877700); Porth, Elisa (57219439535); Riesel, Anja (24725695200); Rodrigues, Johannes (56396036200); Scheffel, Christoph (57202871610); Short, Cassie Ann (57206313723); Stahl, Jutta (7202872377); Strobel, Alexander (7003885824); Wacker, Jan (8374459700)","56150617200; 6701505526; 55676383400; 10043683300; 34868057000; 57219464167; 57212650982; 23482074200; 24758877700; 57219439535; 24725695200; 56396036200; 57202871610; 57206313723; 7202872377; 7003885824; 8374459700","Frontal Alpha Asymmetry as a Marker of Approach Motivation? Insights From a Cooperative Forking Path Analysis","2024","Journal of Personality and Social Psychology","","","","","","","10.1037/pspp0000503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211078491&doi=10.1037%2fpspp0000503&partnerID=40&md5=0356966fbaba6e64c50a8ce4487113a3","Frontal alpha asymmetry has been proposed as a ubiquitous marker of state and trait approach motivation, but recent meta-analyses found weak or nonexistent links with personality traits. It has been suggested that frontal asymmetry may show stronger individual differences in situations that elicit approach motivation (state–trait interaction). To investigate this with sufficient statistical power, we utilized data from the CoScience project (N = 740). Frontal asymmetry was measured during a resting period, a picture viewing task, and a guessing task, which were expected to trigger different levels of approach motivation. Results showed that frontal asymmetry was not reliably affected by task manipulations and did not relate to self-reported traits. Furthermore, Bayesian statistics and a cooperative forking path analysis were used to supplement the preregistered analyses. To conclude, this comprehensive analysis could not support the validity of frontal asymmetry as a marker of approach motivation, neither as a reliable state nor as a trait marker. © 2024 American Psychological Association","Article","Scopus"
"Argaman Y.; Elishmereni L.; Kron A.","Argaman, Yiftach (57192372595); Elishmereni, Leehee (59336779600); Kron, Assaf (35200985200)","57192372595; 59336779600; 35200985200","Studies on the Functions and Mechanisms of Shame and Pride: A Systematic Examination of the Relationship Between Shame/Pride and Concealment/Exposure Behaviors","2024","Journal of Personality and Social Psychology","127","3","","469","496","27","10.1037/pspa0000399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204510488&doi=10.1037%2fpspa0000399&partnerID=40&md5=9e45ad67e6167cb03b3c403e245ad172","A series of four studies systematically investigated the boundary conditions of the shame–concealment/ pride–exposure relationship through an experimental paradigm. Experiment 1 developed an experimental procedure to assess the shame/pride–concealment/exposure relationship. Shame and pride were induced by randomly assigning participants to either low or high fictitious IQ score conditions, followed by an assessment of concealment and exposure behaviors. The results suggested a strong relationship between failure and concealment, as well as between success and exposure behaviors, a finding that was replicated in the subsequent three experiments. Experiment 2 examined the sensitivity of the shame–concealment relationship to changes in social status by manipulating the relevance of those to whom IQ scores would be disclosed. The results suggested weak to moderate evidence for the effect of status relevance on the shame–concealment relationship. Experiment 3 investigated whether concealment was specific to IQ scores or generalized to other types of information. Moderate evidence was found for the generalization of concealment beyond IQ scores. Experiment 4 distinguished between the effects of receiving a low/high score, the disclosure of the score, and the anticipation of its disclosure on shame feelings and concealment behavior. Results suggested moderate support for the effect of receiving the score on the elicitation of shame and concealment, with inconclusive support for the effect of disclosure compared to anticipated disclosure. The relevance of these results to theories of shame and pride, intra- and interpersonal determinants, and a functional perspective on emotions is discussed. © 2024 American Psychological Association","Article","Scopus"
"Deutchman P.; Kraft-Todd G.; Young L.; McAuliffe K.","Deutchman, Paul (57035211000); Kraft-Todd, Gordon (56126181000); Young, Liane (15727080800); McAuliffe, Katherine (14040496500)","57035211000; 56126181000; 15727080800; 14040496500","People Update Their Injunctive Norm and Moral Beliefs After Receiving Descriptive Norm Information","2024","Journal of Personality and Social Psychology","","","","","","","10.1037/pspa0000416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210755778&doi=10.1037%2fpspa0000416&partnerID=40&md5=b3f4a252c099381c01ecb78370521cc3","How do descriptive norms shape injunctive norm beliefs, and what does this tell us about the cognitive processes underlying social norm cognition? Across six studies (N = 2,671), we examined whether people update their injunctive norm beliefs—as well as their moral judgments and behavioral intentions—after receiving descriptive norm information about how common (or uncommon) a behavior is. Specifically, we manipulated the descriptive normativity of behaviors, describing behaviors as uncommon (20% of people were doing the behavior) or common (80% of people were doing the behavior), and the type of behavior across studies (fairness, conventional, harm, preference). To measure belief updating, we assessed beliefs prior to and after receiving information about the descriptive norm. We had three main findings: First, participants positively updated their prior injunctive norm beliefs, moral judgments, and behavioral intentions (i.e., rated behaviors more injunctively normative and moral) after receiving a common descriptive norm and negatively updated their beliefs (i.e., rated behaviors less injunctive and moral) after receiving an uncommon descriptive norm, and updated to a larger extent for the common than uncommon descriptive norm. Second, participants were more likely to update their beliefs about what is moral for others compared to what is moral for the self. Third, participants updated their beliefs to a greater extent for fairness and conventional behaviors compared to harm behaviors and preferences. Together, our findings suggest that descriptive norms shape our injunctive norm beliefs and moral judgments and help to paint a fuller picture of the social cognition of social norms. © 2024 American Psychological Association","Article","Scopus"
