Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,DOI,Link,Abstract,Document Type,Source
Kurdi B.; Krosch A.R.; Ferguson M.J.,"Kurdi, Benedek (57140429700); Krosch, Amy R. (36149518500); Ferguson, Melissa J. (7402593082)",57140429700; 36149518500; 7402593082,Oppressed Groups Engender Implicit Positivity: Seven Demonstrations Using Novel and Familiar Targets,2023,Psychological Science,34,10,,1069,1086,17,10.1177/09567976231194588,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171991594&doi=10.1177%2f09567976231194588&partnerID=40&md5=c2b741933631cd23e93eb77e3861448a,"Across seven preregistered studies in online adult volunteer samples (N = 5,323), we measured implicit evaluations of social groups following exposure to historical narratives about their oppression. Although the valence of such information is highly negative and its interpretation was left up to participants, implicit evaluations of oppressed groups shifted toward positivity, including in designs involving fictitious, well-known, and even self-relevant targets. The sole deviation from this pattern was observed in an experiment using a vignette about slavery in the United States, in response to which neither White nor Black Americans exhibited any change in implicit race attitudes. In line with propositional perspectives, these findings suggest that implicit evaluations (including, notably, implicit evaluations of well-known and self-relevant social groups) tend to change toward positivity in response to extremely negative information involving past oppression. However, macro-level phenomena, such as public awareness of histories of oppression, can modulate such updating processes. © The Author(s) 2023.",Article,Scopus
Kirschhock M.E.; Nieder A.,"Kirschhock, Maximilian E. (57203100216); Nieder, Andreas (7003994650)",57203100216; 7003994650,Numerical Representation for Action in Crows Obeys the Weber-Fechner Law,2023,Psychological Science,34,12,,1322,1335,13,10.1177/09567976231201624,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175098094&doi=10.1177%2f09567976231201624&partnerID=40&md5=6cd1a9abe5c93d301b0c993f29c20337,"The psychophysical laws governing the judgment of perceived numbers of objects or events, called the number sense, have been studied in detail. However, the behavioral principles of equally important numerical representations for action are largely unexplored in both humans and animals. We trained two male carrion crows (Corvus corone) to judge numerical values of instruction stimuli from one to five and to flexibly perform a matching number of pecks. Our quantitative analysis of the crows’ number production performance shows the same behavioral regularities that have previously been demonstrated for the judgment of sensory numerosity, such as the numerical distance effect, the numerical magnitude effect, and the logarithmical compression of the number line. The presence of these psychophysical phenomena in crows producing number of pecks suggests a unified sensorimotor number representation system underlying the judgment of the number of external stimuli and internally generated actions. © The Author(s) 2023.",Article,Scopus
Yang L.; Shi L.-J.; Shen S.-Y.; Yang J.-Y.; Lv S.-S.; Wang Z.-C.; Huang Q.; Xu W.-D.; Yu J.; Zhang Y.-Q.,"Yang, Liu (57194051965); Shi, Li-Jun (57051822600); Shen, Shi-Yu (57219409676); Yang, Jing-Yan (58181511500); Lv, Su-Su (57217172783); Wang, Zhe-Chen (56080538900); Huang, Qian (58345928700); Xu, Wen-Dong (36092252400); Yu, Jin (15849865300); Zhang, Yu-Qiu (55978429900)",57194051965; 57051822600; 57219409676; 58181511500; 57217172783; 56080538900; 58345928700; 36092252400; 15849865300; 55978429900,Toward Antifragility: Social Defeat Stress Enhances Learning and Memory in Young Mice Via Hippocampal Synaptosome Associated Protein 25,2023,Psychological Science,34,5,,616,632,16,10.1177/09567976231160098,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152443912&doi=10.1177%2f09567976231160098&partnerID=40&md5=0b8e533f85e5ebaad357ee52d1645c73,"Social adversity not only causes severe psychological diseases but also may improve people’s ability to learn and grow. However, the beneficial effects of social adversity are often ignored. In this study, we investigated whether and how social adversity affects learning and memory in a mouse social defeat stress (SDS) model. A total of 652 mice were placed in experimental groups of six to 23 mice each. SDS enhanced spatial, novelty, and fear memory with increased synaptosome associated protein 25 (SNAP-25) level and dendritic spine density in hippocampal neurons among young but not middle-aged mice. Chemogenetic inhibition of hippocampal CaMK2A+ neurons blocked SDS-induced enhancement of learning or memory. Knockdown of SNAP-25 or blockade of N-methyl-D-aspartate (NMDA) receptor subunit GluN2B in the hippocampus prevented SDS-induced learning memory enhancement in an emotion-independent manner. These findings suggest that social adversity promotes learning and memory ability in youths and provide a neurobiological foundation for biopsychological antifragility. © The Author(s) 2023.",Article,Scopus
Yu Y.; Wang L.; Jiang Y.,"Yu, Yiwen (57207358087); Wang, Li (57219457238); Jiang, Yi (55733649000)",57207358087; 57219457238; 55733649000,Gaze-Triggered Communicative Intention Compresses Perceived Temporal Duration,2023,Psychological Science,34,11,,1256,1270,14,10.1177/09567976231198190,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173724444&doi=10.1177%2f09567976231198190&partnerID=40&md5=de3ca52714004bfb7a685fe3b57816e4,"Eye gaze communicates a person’s attentional state and intentions toward objects. Here we demonstrate that this important social signal has the potential to distort time perception of gazed-at objects (N = 70 adults). By using a novel gaze-associated learning paradigm combined with the time-discrimination task, we showed that objects previously associated with others’ eye gaze were perceived as significantly shorter in duration than the nonassociated counterparts. The time-compression effect cannot be attributed to general attention allocation because it disappeared when objects were associated with nonsocial attention cues (i.e., arrows). Critically, this effect correlated with observers’ autistic traits and vanished when the gazing agent’s line of sight was blocked by barriers, reflecting the key role of intention processing triggered by gaze in modulating time perception. Our findings support the existence of a special mechanism tuned to social cues, which can shape our perception of the outer world in time domains. © The Author(s) 2023.",Article,Scopus
Gainsburg I.; Lee Cunningham J.,"Gainsburg, Izzy (55078216400); Lee Cunningham, Julia (57194495949)",55078216400; 57194495949,Compassion Fatigue as a Self-Fulfilling Prophecy: Believing Compassion Is Limited Increases Fatigue and Decreases Compassion,2023,Psychological Science,34,11,,1206,1219,13,10.1177/09567976231194537,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172014205&doi=10.1177%2f09567976231194537&partnerID=40&md5=02ea2bc4506eeb65886a342b095dad6c,"People’s compassion responses often weaken with repeated exposure to suffering, a phenomenon known as compassion fatigue. Why is it so difficult to continue feeling compassion in response to others’ suffering? We propose that people’s limited-compassion mindsets—beliefs about compassion as a limited resource and a fatiguing experience—can result in a self-fulfilling prophecy that reinforces compassion fatigue. Across four studies of adults sampled from university students and online participant pools in the United States, we show that there is variability in people’s compassion mindsets, that these mindsets can be changed with convincing information, and that limited-compassion mindsets predict lower feelings of compassion, lower-quality social support, and more fatigue. This contributes to our understanding of factors that underlie compassion fatigue and supports the broader idea that people’s beliefs about the nature of emotions affect how emotions are experienced. Together, this research contributes to developing a strategy for increasing people’s capacity to feel compassion and their social support. © The Author(s) 2023.",Article,Scopus
Sherman B.E.; DuBrow S.; Winawer J.; Davachi L.,"Sherman, Brynn E. (57215185612); DuBrow, Sarah (35181046500); Winawer, Jonathan (6602803827); Davachi, Lila (6603661530)",57215185612; 35181046500; 6602803827; 6603661530,Mnemonic Content and Hippocampal Patterns Shape Judgments of Time,2023,Psychological Science,34,2,,221,237,16,10.1177/09567976221129533,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143608376&doi=10.1177%2f09567976221129533&partnerID=40&md5=7584abb861eb5613d3bb5c8f92cb6bf8,"Our experience of time can feel dilated or compressed, rather than reflecting true “clock time.” Although many contextual factors influence the subjective perception of time, it is unclear how memory accessibility plays a role in constructing our experience of and memory for time. Here, we used a combination of behavioral and functional MRI measures in healthy young adults (N = 147) to ask the question of how memory is incorporated into temporal duration judgments. Behaviorally, we found that event boundaries, which have been shown to disrupt ongoing memory integration processes, result in the temporal compression of duration judgments. Additionally, using a multivoxel pattern similarity analysis of functional MRI data, we found that greater temporal pattern change in the left hippocampus within individual trials was associated with longer duration judgments. Together, these data suggest that mnemonic processes play a role in constructing representations of time. © The Author(s) 2022.",Article,Scopus
Xu S.; Song Y.; Liu J.,"Xu, Shan (56625397500); Song, Yiying (35211677700); Liu, Jia (55705831100)",56625397500; 35211677700; 55705831100,The Development of Spatial Cognition and Its Malleability Assessed in Mass Population via a Mobile Game,2023,Psychological Science,34,3,,345,357,12,10.1177/09567976221137313,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145678542&doi=10.1177%2f09567976221137313&partnerID=40&md5=86e37791b0ca55687dcfaab1b69e3825,"Spatial cognition is a fundamental aspect of human intelligence, but our understanding of its developmental trajectory across the life span is limited. Here, we applied game-based assessment on mobile devices to engage a large sample from China (N = 216,713) with a wide age range (from under 10 years old to above 60) in multiple participations of a mental rotation task, a typical measure of spatial cognition. We found that spatial ability developed asynchronously with its malleability. Whereas mental rotation performance peaked at the age of 28, with males performing better than females, the effect of training from repeated participation peaked at 18, probably laying the foundation for the development of spatial ability. In contrast, children showed particularly low malleability, and a follow-up experiment revealed that the underdeveloped ability of mirror-image discrimination likely hindered the malleability of spatial cognition during this period. The intermingled relation of ability and malleability illustrates dynamics in the development of spatial cognition, inviting broad research on the development of other cognitive functions. © The Author(s) 2023.",Article,Scopus
Xiao N.G.; Emberson L.L.,"Xiao, Naiqi G. (55278227000); Emberson, Lauren L. (23004179900)",55278227000; 23004179900,Visual Perception Is Highly Flexible and Context Dependent in Young Infants: A Case of Top-Down-Modulated Motion Perception,2023,Psychological Science,34,8,,875,886,11,10.1177/09567976231177968,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162717487&doi=10.1177%2f09567976231177968&partnerID=40&md5=6dd92067db0c7a8d8997d1c871d0903f,"Top-down modulation is an essential cognitive component in human perception. Despite mounting evidence of top-down perceptual modulation in adults, it is largely unknown whether infants can engage in this cognitive function. Here, we examined top-down modulation of motion perception in 6- to 8-month-old infants (recruited in North America) via their smooth-pursuit eye movements. In four experiments, we demonstrated that infants’ perception of motion direction can be flexibly shaped by briefly learned predictive cues when no coherent motion is available. The current findings present a novel insight into infant perception and its development: Infant perceptual systems respond to predictive signals engendered from higher-level learning systems, leading to a flexible and context-dependent modulation of perception. This work also suggests that the infant brain is sophisticated, interconnected, and active when placed in a context in which it can learn and predict. © The Author(s) 2023.",Article,Scopus
Wen T.; Geddert R.M.; Madlon-Kay S.; Egner T.,"Wen, Tanya (56440888500); Geddert, Raphael M. (57211575447); Madlon-Kay, Seth (55557914400); Egner, Tobias (6602603750)",56440888500; 57211575447; 55557914400; 6602603750,Transfer of Learned Cognitive Flexibility to Novel Stimuli and Task Sets,2023,Psychological Science,34,4,,435,454,19,10.1177/09567976221141854,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147560115&doi=10.1177%2f09567976221141854&partnerID=40&md5=e96558dc059595d4eced30bc016d086d,"Adaptive behavior requires learning about the structure of one’s environment to derive optimal action policies, and previous studies have documented transfer of such structural knowledge to bias choices in new environments. Here, we asked whether people could also acquire and transfer more abstract knowledge across different task environments, specifically expectations about cognitive control demands. Over three experiments, participants (Amazon Mechanical Turk workers; N = ~80 adults per group) performed a probabilistic card-sorting task in environments of either a low or high volatility of task rule changes (requiring low or high cognitive flexibility, respectively) before transitioning to a medium-volatility environment. Using reinforcement-learning modeling, we consistently found that previous exposure to high task rule volatilities led to faster adaptation to rule changes in the subsequent transfer phase. These transfers of expectations about cognitive flexibility demands were both task independent (Experiment 2) and stimulus independent (Experiment 3), thus demonstrating the formation and generalization of environmental structure knowledge to guide cognitive control. © The Author(s) 2023.",Article,Scopus
Kunz S.; Haasova S.; Pivecka N.; Schmidt J.; Florack A.,"Kunz, Sonja (57212473135); Haasova, Simona (57192089285); Pivecka, Niklas (57981160800); Schmidt, Justus (58161148900); Florack, Arnd (6603625653)",57212473135; 57192089285; 57981160800; 58161148900; 6603625653,Food Is All Around: How Contexts Create Misbeliefs About the Health–Taste Relationship,2023,Psychological Science,34,5,,568,580,12,10.1177/09567976231158288,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151077447&doi=10.1177%2f09567976231158288&partnerID=40&md5=147c3665088456cb368ed836f84b2b28,"We investigated a novel cognitive-ecological account for misbeliefs about the relationship between food healthiness and tastiness. We propose that different frequencies of healthy and tasty foods in contrasting contexts can trigger perceptions that health and taste are related in ways that diverge from the actual health–taste correlation in the presented food. To investigate this proposal, we conducted three studies (total N = 369), including a taste test, with adult Prolific academic participants from the United Kingdom and undergraduate psychology students from Austria. Our results showed that different frequencies of healthy and tasty food across contrasting contexts can trigger misbeliefs about the relationship between health and taste. These findings demonstrate that properties of the food ecology combined with basic cognitive processes can help explain the formation of beliefs about food such as that unhealthy food tastes better than healthy food. Our study extends the existing explanations for food beliefs and provides a perspective on how they can be changed. © The Author(s) 2023.",Article,Scopus
He J.C.; Côté S.,"He, Joyce C. (57209574132); Côté, Stéphane (57203178473)",57209574132; 57203178473,Are Empathic People Better Adjusted? A Test of Competing Models of Empathic Accuracy and Intrapersonal and Interpersonal Facets of Adjustment Using Self- and Peer Reports,2023,Psychological Science,34,9,,955,967,12,10.1177/09567976231185127,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170556930&doi=10.1177%2f09567976231185127&partnerID=40&md5=ba3912b39859ca09533dd0885957869b,"Are individuals adept at perceiving others’ emotions optimally adjusted? We extend past research by conducting a high-powered preregistered study that comprehensively tests five theoretical models of empathic accuracy (i.e., emotion-recognition ability) and self-views and intra- and interpersonal facets of adjustment in a sample of 1,126 undergraduate students from Canada and 2,205 informants. We obtained both self-reports and peer-reports of adjustment and controlled for cognitive abilities as a potential confounding variable. Empathic accuracy (but not self-views of that ability) was positively related to relationship satisfaction as rated by both participants and informants. Self-views about empathic accuracy (but not actual empathic accuracy) were positively related to life satisfaction as rated by both participants and informants. All associations held when we controlled for cognitive abilities. © The Author(s) 2023.",Article,Scopus
Wu S.J.; Cai X.,"Wu, Sherry Jueyu (57193893030); Cai, Xiqian (57191093066)",57193893030; 57191093066,Adding Up Peer Beliefs: Experimental and Field Evidence on the Effect of Peer Influence on Math Performance,2023,Psychological Science,34,8,,851,862,11,10.1177/09567976231180881,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165155758&doi=10.1177%2f09567976231180881&partnerID=40&md5=7798402be494f7f2c8e0b54c5d7f217d,"We studied how gendered beliefs about intellectual abilities transmit through peers and differentially impact girls’ academic performance relative to boys’. Study 1 (N = 8,029; 208 classrooms) exploited randomly assigned variation in the proportion of a child’s middle school classmates who believe that boys are innately better than girls at learning math. An increase in exposure to peers who report this belief generated losses for girls and gains for boys in math performance. This peer exposure also increased children’s likelihood of believing the gender–math stereotype, increased the perceived difficulty of math, and reduced aspirations among girls. Study 2 (N = 547) provided proof of concept that activating a gender–math performance gap among college students reduces women’s math performance but not verbal performance. Men’s task performance was not affected. Our findings highlight how the prevalence of stereotypical beliefs in one’s ambient and peer environment, even when readily contradictable, can shape children’s beliefs and academic ability. © The Author(s) 2023.",Article,Scopus
Rissman L.; Horton L.; Goldin-Meadow S.,"Rissman, Lilia (55605217900); Horton, Laura (56467802400); Goldin-Meadow, Susan (7004380699)",55605217900; 56467802400; 7004380699,Universal Constraints on Linguistic Event Categories: A Cross-Cultural Study of Child Homesign,2023,Psychological Science,34,3,,298,312,14,10.1177/09567976221140328,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146506582&doi=10.1177%2f09567976221140328&partnerID=40&md5=97286f79cee16b78f271770abb80920f,"Languages carve up conceptual space in varying ways—for example, English uses the verb cut both for cutting with a knife and for cutting with scissors, but other languages use distinct verbs for these events. We asked whether, despite this variability, there are universal constraints on how languages categorize events involving tools (e.g., knife-cutting). We analyzed descriptions of tool events from two groups: (a) 43 hearing adult speakers of English, Spanish, and Chinese and (b) 10 deaf child homesigners ages 3 to 11 (each of whom has created a gestural language without input from a conventional language model) in five different countries (Guatemala, Nicaragua, United States, Taiwan, Turkey). We found alignment across these two groups—events that elicited tool-prominent language among the spoken-language users also elicited tool-prominent language among the homesigners. These results suggest ways of conceptualizing tool events that are so prominent as to constitute a universal constraint on how events are categorized in language. © The Author(s) 2023.",Article,Scopus
Haux L.M.; Engelmann J.M.; Arslan R.C.; Hertwig R.; Herrmann E.,"Haux, Lou M. (57192204507); Engelmann, Jan M. (55445956000); Arslan, Ruben C. (56104986200); Hertwig, Ralph (6701597346); Herrmann, Esther (21740507600)",57192204507; 55445956000; 56104986200; 6701597346; 21740507600,Chimpanzee and Human Risk Preferences Show Key Similarities,2023,Psychological Science,34,3,,358,369,11,10.1177/09567976221140326,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145912089&doi=10.1177%2f09567976221140326&partnerID=40&md5=e0d236f12142c464ff1afe632371c617,"Risk preference impacts how people make key life decisions related to health, wealth, and well-being. Systematic variations in risk-taking behavior can be the result of differences in fitness expectations, as predicted by life-history theory. Yet the evolutionary roots of human risk-taking behavior remain poorly understood. Here, we studied risk preferences of chimpanzees (86 Pan troglodytes; 47 females; age = 2–40 years) using a multimethod approach that combined observer ratings with behavioral choice experiments. We found that chimpanzees’ willingness to take risks shared structural similarities with that of humans. First, chimpanzees’ risk preference manifested as a traitlike preference that was consistent across domains and measurements. Second, chimpanzees were ambiguity averse. Third, males were more risk prone than females. Fourth, the appetite for risk showed an inverted-U-shaped relation to age and peaked in young adulthood. Our findings suggest that key dimensions of risk preference appear to emerge independently of the influence of human cultural evolution. © The Author(s) 2023.",Article,Scopus
Wardell V.; Jameson T.; Bontkes O.J.R.; Le M.L.; Duan T.-Y.; St. Jacques P.L.; Madan C.R.; Palombo D.J.,"Wardell, Victoria (57218381844); Jameson, Taylyn (57279715500); Bontkes, Oliver J. R. (58496470400); Le, M. Lindy (57697379000); Duan, Tz-Yu (57954916700); St. Jacques, Peggy L. (54891351500); Madan, Christopher R. (35759289000); Palombo, Daniela J. (35732198900)",57218381844; 57279715500; 58496470400; 57697379000; 57954916700; 54891351500; 35759289000; 35732198900,"Fade In, Fade Out: Do Shifts in Visual Perspective Predict the Consistency of Real-World Memories?",2023,Psychological Science,34,8,,932,946,14,10.1177/09567976231180588,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165281448&doi=10.1177%2f09567976231180588&partnerID=40&md5=7bdb4516ade86f91845629d236cef764,"Memories of our personal past are not exact accounts of what occurred. Instead, memory reconstructs the past in adaptive—though not always faithful—ways. Using a naturalistic design, we asked how the visual perspective adopted in the mind’s eye when recalling the past—namely, an “own eyes” versus “observer” perspective—relates to the stability of autobiographical memories. We hypothesized that changes in visual perspective over time would predict poorer consistency of memories. Young adults (N = 178) rated the phenomenology of and freely recalled self-selected memories of everyday events at two time points (10 weeks apart). Multilevel linear modeling revealed, as expected, that greater shifts in visual perspective over time predicted lower memory consistency, particularly for emotional details. Our results offer insight into the factors that predict the fidelity of memories for everyday events. Moreover, our results may elucidate new metrics that are useful in interpreting eyewitness testimony or experiences relayed in clinical contexts. © The Author(s) 2023.",Article,Scopus
Zhu R.; Gopnik A.,"Zhu, Rebecca (57194339391); Gopnik, Alison (7004056086)",57194339391; 7004056086,Preschoolers and Adults Learn From Novel Metaphors,2023,Psychological Science,34,6,,696,704,8,10.1177/09567976231165267,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153405376&doi=10.1177%2f09567976231165267&partnerID=40&md5=fabda423ba182b893018a751cd95f10c,"Although adults use metaphors to guide their thinking and reasoning, less is known about whether metaphors might facilitate cognition earlier in development. Previous research shows that preschoolers understand metaphors, but less is known about whether preschoolers can learn from metaphors. The current preregistered experiment investigated whether adults (n = 64) and 3- and 4-year-olds (n = 128) can use metaphors to make new inferences. In a between-subjects design, participants heard information about novel artifacts, conveyed through either only positive metaphors (e.g., “Daxes are suns”) or positive and negative metaphors (e.g., “Daxes are suns. Daxes are not clouds.”). In both conditions, participants of all ages successfully formed metaphor-consistent inferences about abstract, functional features of the artifacts (e.g., that daxes light up rather than let out water). Moreover, participants frequently provided explanations appealing to the metaphors when justifying their responses. Consequently, metaphors may be a powerful learning mechanism from early childhood onward. © The Author(s) 2023.",Article,Scopus
Gerstorf D.; Ram N.; Drewelies J.; Duezel S.; Eibich P.; Steinhagen-Thiessen E.; Liebig S.; Goebel J.; Demuth I.; Villringer A.; Wagner G.G.; Lindenberger U.; Ghisletta P.,"Gerstorf, Denis (14048185000); Ram, Nilam (8613196000); Drewelies, Johanna (56566719100); Duezel, Sandra (23004411400); Eibich, Peter (55736470100); Steinhagen-Thiessen, Elisabeth (7003484180); Liebig, Stefan (7004375365); Goebel, Jan (8209472700); Demuth, Ilja (6602464740); Villringer, Arno (7007157177); Wagner, Gert G. (56428054900); Lindenberger, Ulman (7003644686); Ghisletta, Paolo (6602081819)",14048185000; 8613196000; 56566719100; 23004411400; 55736470100; 7003484180; 7004375365; 8209472700; 6602464740; 7007157177; 56428054900; 7003644686; 6602081819,"Today’s Older Adults Are Cognitively Fitter Than Older Adults Were 20 Years Ago, but When and How They Decline Is No Different Than in the Past",2023,Psychological Science,34,1,,22,34,12,10.1177/09567976221118541,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141016609&doi=10.1177%2f09567976221118541&partnerID=40&md5=ebd98e4940ec45d158b7eb5a19d867aa,"History-graded increases in older adults’ levels of cognitive performance are well documented, but little is known about historical shifts in within-person change: cognitive decline and onset of decline. We combined harmonized perceptual-motor speed data from independent samples recruited in 1990 and 2010 to obtain 2,008 age-matched longitudinal observations (M = 78 years, 50% women) from 228 participants in the Berlin Aging Study (BASE) and 583 participants in the Berlin Aging Study II (BASE-II). We used nonlinear growth models that orthogonalized within- and between-person age effects and controlled for retest effects. At age 78, the later-born BASE-II cohort substantially outperformed the earlier-born BASE cohort (d = 1.20; 25 years of age difference). Age trajectories, however, were parallel, and there was no evidence of cohort differences in the amount or rate of decline and the onset of decline. Cognitive functioning has shifted to higher levels, but cognitive decline in old age appears to proceed similarly as it did two decades ago. © The Author(s) 2022.",Article,Scopus
Dufner M.; Krause S.,"Dufner, Michael (55197304300); Krause, Sascha (34880303600)",55197304300; 34880303600,On How to Be Liked in First Encounters: The Effects of Agentic and Communal Behaviors on Popularity and Unique Liking,2023,Psychological Science,34,4,,481,489,8,10.1177/09567976221147258,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148351874&doi=10.1177%2f09567976221147258&partnerID=40&md5=5bbbdc1499ccfa235155d6779f4191f8,"When meeting other people for the first time, how should one behave in order to be liked? We investigated the effects of agentic and communal behaviors on two forms of being liked: popularity (being generally liked by others) and unique liking (being uniquely liked by specific interaction partners). In a round-robin study, 139 unacquainted German adults had dyadic conversations and provided liking ratings afterward. The conversations were recorded on video, and four agentic behaviors (leading, dominant, confident, boastful) and four communal behaviors (polite, benevolent, warm, friendly) were each rated by trained observers. Participants who generally showed agentic and communal behavior were also generally liked (popularity). When participants’ level of communal, but not agentic, behavior exceeded their personal standards during an interaction, they were particularly well-liked by the respective interaction partner (unique liking). The behavioral predictors of being liked thus differ, depending on whether one focuses on popularity or unique liking. © The Author(s) 2023.",Article,Scopus
Koca Y.; Oriet C.,"Koca, Yaren (57998058400); Oriet, Chris (6602238296)",57998058400; 6602238296,From Pictures to the People in Them: Averaging Within-Person Variability Leads to Face Familiarization,2023,Psychological Science,34,2,,252,264,12,10.1177/09567976221131520,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143588439&doi=10.1177%2f09567976221131520&partnerID=40&md5=35564ecc3de5d5cee0bb387dc4bd00a1,"Familiar faces can be confidently recognized despite sometimes radical changes in their appearance. Exposure to within-person variability—differences in facial characteristics over successive encounters—contributes to face familiarization. Research also suggests that viewers create mental averages of the different views of faces they encounter while learning them. Averaging over within-person variability is thus a promising mechanism for face familiarization. In Experiment 1, 153 Canadian undergraduates (88 female; age: M = 21 years, SD = 5.24) learned six target identities from eight different photos of each target interspersed among 32 distractor identities. Face-matching accuracy improved similarly irrespective of awareness of the target’s identity, confirming that target faces presented among distractors can be learned incidentally. In Experiment 2, 170 Canadian undergraduates (125 female; age: M = 22.6 years, SD = 6.02) were tested using a novel indirect measure of learning. The results show that viewers update a mental average of a person’s face as it becomes learned. Our findings are the first to show how averaging within-person variability over time leads to face familiarization. © The Author(s) 2022.",Article,Scopus
Michelmann S.; Hasson U.; Norman K.A.,"Michelmann, Sebastian (57190762296); Hasson, Uri (6603086997); Norman, Kenneth A. (7005807074)",57190762296; 6603086997; 7005807074,Evidence That Event Boundaries Are Access Points for Memory Retrieval,2023,Psychological Science,34,3,,326,344,18,10.1177/09567976221128206,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145904929&doi=10.1177%2f09567976221128206&partnerID=40&md5=bebe5447994ab40eee06c109259338de,"When recalling memories, we often scan information-rich continuous episodes, for example, to find our keys. How does our brain access and search through those memories? We suggest that high-level structure, marked by event boundaries, guides us through this process: In our computational model, memory scanning is sped up by skipping ahead to the next event boundary upon reaching a decision threshold. In adult Mechanical Turk workers from the United States, we used a movie (normed for event boundaries; Study 1, N = 203) to prompt memory scanning of movie segments for answers (Study 2, N = 298) and mental simulation (Study 3, N = 100) of these segments. Confirming model predictions, we found that memory-scanning times varied as a function of the number of event boundaries within a segment and the distance of the search target to the previous boundary (the key diagnostic parameter). Mental simulation times were also described by a skipping process with a higher skipping threshold than memory scanning. These findings identify event boundaries as access points to memory. © The Author(s) 2023.",Article,Scopus
Rosenbaum R.S.; Halilova J.G.; Kwan D.; Beneventi S.; Craver C.F.; Gilboa A.; Ciaramelli E.,"Rosenbaum, R. Shayna (7101994955); Halilova, J.G. (57204733910); Kwan, D. (36166684700); Beneventi, S. (57949952200); Craver, C.F. (6602618093); Gilboa, A. (55904472600); Ciaramelli, E. (23388612500)",7101994955; 57204733910; 36166684700; 57949952200; 6602618093; 55904472600; 23388612500,Temporal Construal Effects Are Independent of Episodic Future Thought,2023,Psychological Science,34,1,,75,86,11,10.1177/09567976221120001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141013938&doi=10.1177%2f09567976221120001&partnerID=40&md5=cf06fed82d77405b813482187dec883a,"Human thought is prone to biases. Some biases serve as beneficial heuristics to free up limited cognitive resources or improve well-being, but their neurocognitive basis is unclear. One such bias is a tendency to construe events in the distant future in abstract, general terms and events in the near future in concrete, detailed terms. Temporal construal may rely on our capacity to orient toward and/or imagine context-rich future events. We tested 21 individuals with impaired episodic future thinking resulting from lesions to the hippocampus or ventromedial prefrontal cortex (vmPFC) and 57 control participants (aged 45–76 years) from Canada and Italy on measures sensitive to temporal construal. We found that temporal construal persisted in most patients, even those with impaired episodic future thinking, but was abolished in some vmPFC cases, possibly in relation to difficulties forming and maintaining future intentions. The results confirm the fractionation of future thinking and that parts of vmPFC might critically support our ability to flexibly conceive and orient ourselves toward future events. © The Author(s) 2022.",Article,Scopus
Pillai R.M.; Fazio L.K.; Effron D.A.,"Pillai, Raunak M. (57219391086); Fazio, Lisa K. (15057744500); Effron, Daniel A. (26430694100)",57219391086; 15057744500; 26430694100,Repeatedly Encountered Descriptions of Wrongdoing Seem More True but Less Unethical: Evidence in a Naturalistic Setting,2023,Psychological Science,34,8,,863,874,11,10.1177/09567976231180578,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165157020&doi=10.1177%2f09567976231180578&partnerID=40&md5=73956736bfeab6e816253cafba85b34e,"When news about moral transgressions goes viral on social media, the same person may repeatedly encounter identical reports about a wrongdoing. In a longitudinal experiment (N = 607 U.S. adults from Mechanical Turk), we found that these repeated encounters can affect moral judgments. As participants went about their lives, we text-messaged them news headlines describing corporate wrongdoings (e.g., a cosmetics company harming animals). After 15 days, they rated these wrongdoings as less unethical than new wrongdoings. Extending prior laboratory research, these findings reveal that repetition can have a lasting effect on moral judgments in naturalistic settings, that affect plays a key role, and that increasing the number of repetitions generally makes moral judgments more lenient. Repetition also made fictitious descriptions of wrongdoing seem truer, connecting this moral-repetition effect with past work on the illusory-truth effect. The more times we hear about a wrongdoing, the more we may believe it—but the less we may care. © The Author(s) 2023.",Article,Scopus
