"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI","Link","Abstract","Document Type","Source"
"Wagner U.; Higgins E.T.; Axmacher N.; Echterhoff G.","Wagner, Ullrich (57214141406); Higgins, E. Tory (57220515371); Axmacher, Nikolai (12789219500); Echterhoff, Gerald (57202624304)","57214141406; 57220515371; 12789219500; 57202624304","Biased Memory Retrieval in the Service of Shared Reality With an Audience: The Role of Cognitive Accessibility","2024","Journal of Experimental Psychology: General","153","6","","1605","1627","22","10.1037/xge0001580","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195566146&doi=10.1037%2fxge0001580&partnerID=40&md5=4c04ffeead4cdf0d7bb7daaa391fee3d","After communicators have tuned a message about a target person’s behaviors to their audience’s attitude, their recall of the target’s behaviors is often evaluatively consistent with their audience’s attitude. This audience-congruent recall bias has been explained as the result of the communicators’ creation of a shared reality with the audience, which helps communicators to achieve epistemic needs for confident judgments and knowledge. Drawing on the “Relevance Of A Representation” (ROAR) model of cognitive accessibility from motivational truth relevance, we argue that shared reality increases the accessibility of information consistent (vs. inconsistent) with the audience’s attitude. We tested this prediction with a novel reaction time task in three experiments employing the saying-is-believing paradigm. Faster reactions to audience-consistent (vs. audience-inconsistent) information were found for trait information but not for behavioral information. Thus, an audience-congruent accessibility bias emerged at the level at which impressions and judgments of other persons are typically organized. Consistent with a shared-reality account, the audience-consistent accessibility bias correlated with experienced shared reality with the audience about the target person and with epistemic trust in the audience. These findings support the view that the creation of shared reality with an audience triggers a basic cognitive mechanism that facilitates the retrieval of audience-congruent (vs. audience-incongruent) trait information about a target person. © 2024 American Psychological Association","Article","Scopus"
"Pearson D.; Chong A.; Chow J.Y.L.; Garner K.G.; Theeuwes J.; Le Pelley M.E.","Pearson, Daniel (56402562600); Chong, Amy (59166085400); Chow, Julie Y. L. (57203663063); Garner, Kelly G. (36611551200); Theeuwes, Jan (7006932399); Le Pelley, Mike E. (6603589906)","56402562600; 59166085400; 57203663063; 36611551200; 7006932399; 6603589906","Uncertainty-Modulated Attentional Capture: Outcome Variance Increases Attentional Priority","2024","Journal of Experimental Psychology: General","153","6","","1628","1643","15","10.1037/xge0001586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195587364&doi=10.1037%2fxge0001586&partnerID=40&md5=2d94fe2edd3a45cb923a1a7bcb2285b0","Our prior experiences shape the way that we prioritize information from the environment for further processing, analysis, and action. We show in three experiments that this process of attentional prioritization is critically modulated by the degree of uncertainty in these previous experiences. Participants completed a visual search task in which they made a saccade to a target to earn a monetary reward. The color of a color-singleton distractor in the search array signaled the reward outcome(s) that were available, with different degrees of variance (uncertainty). Participants were never required to look at the colored distractor, and doing so would slow their response to the target. Nevertheless, across all experiments, participants were more likely to look at distractors associated with high outcome variance versus low outcome variance. This pattern was observed when all distractors had equal expected value (Experiment 1), when the difference in variance was opposed by a difference in expected value (i.e., the high-variance distractor had a low expected value, and vice versa: Experiment 2), and when high- and low-variance distractors were paired with the maximum-value outcome on an equal proportion of trials (Experiment 3). Our findings demonstrate that experience of prediction error plays a fundamental role in guiding “attentional exploration,” wherein priority is driven by the potential for a stimulus to reduce future uncertainty through a process of learning, as opposed to maximizing current information gain. © 2024 The Author(s)","Article","Scopus"
"Sigurdardottir H.M.; Ólafsdóttir I.M.","Sigurdardottir, Heida Maria (24464561000); Ólafsdóttir, Inga María (57205458709)","24464561000; 57205458709","Objects, Faces, and Spaces: Organizational Principles of Visual Object Perception as Evidenced by Individual Differences in Behavior","2024","Journal of Experimental Psychology: General","154","3","","607","623","16","10.1037/xge0001688","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211076914&doi=10.1037%2fxge0001688&partnerID=40&md5=80db8ece07b79399c37e5addd10ad6f5","What are the diagnostic dimensions on which objects differ visually? We constructed a two-dimensional object space based on such attributes captured by a deep convolutional neural network. These attributes can be approximated as stubby/spiky and animate-/inanimate-looking. If object space contributes to human visual cognition, this should have a measurable effect on object discrimination abilities. We administered an object foraging task to a large, diverse sample (N = 511). We focused on the stubby animate-looking “face quadrant” of object space given known variations in face discrimination abilities. Stimuli were picked out of tens of thousands of images to either match or not match with the coordinates of faces in object space. Results show that individual differences in face perception can to a large part be explained by variability in general object perception abilities (o-factor). However, additional variability in face processing can be attributed to visual similarity with faces as captured by dimensions of object space; people who struggle with telling apart faces also have difficulties with discriminating other objects with the same object space attributes. This study is consistent with a contribution of object space to human visual cognition. © 2024 American Psychological Association","Article","Scopus"
"Lee M.; Levin D.T.","Lee, Madison (58126855200); Levin, Daniel T. (7202969153)","58126855200; 7202969153","Evidence for an Event-Integration Window: A Cognitive Temporal Window Supports Flexible Integration of Multimodal Events","2024","Journal of Experimental Psychology: General","153","6","","1449","1463","14","10.1037/xge0001577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190853597&doi=10.1037%2fxge0001577&partnerID=40&md5=ef4333c2114867b111d56fbe8e3d31f3","Just as the perception of simple events such as clapping hands requires a linkage of sound with movements that produce the sound, the integration of more complex events such as describing how to give an injection requires a linkage between the instructor’s utterances and their actions. However, the mechanism for integrating these complex multimodal events is unclear. For example, it is possible that predictive temporal relationships are important for multimodal event understanding, but it is also possible that this form of understanding arises more from meaningful causal between-event links that are temporally unspecified. This latter approach might be supported by a cognitive temporal window within which multimodal event information integrates flexibly with few default commitments about specific temporal relationships. To test this hypothesis, we assessed the consequences of disrupting temporal relationships between instructors’ actions and their speech in both narrated screen-capture instructional videos (Experiment 1) and live-action instructional videos (Experiment 2) by displacing the audio channel forward or backward relative to the video by 0, 1, 3, or 7 s. We assessed learning, event segmentation, disruption awareness, segmentation uncertainty, and perceived workload. Across two experiments, 7-s temporal disruptions consistently increased uncertainty and workload and decreased learning in Experiment 2. None of these effects appeared for 3-s disruptions, which were barely detectable. One-second disruptions produced no effects and were undetectable, even though much intraevent information falls within this range. Our results suggest the presence of an event-integration window that supports the integration of events independent of constraining temporal relationships between subevents. © 2024 American Psychological Association","Article","Scopus"
"Yang A.X.; Teow J.","Yang, Adelle X. (36629597500); Teow, Jasper (57217593476)","36629597500; 57217593476","Framing Affects Postdecision Preferences Through Self-Preference Inferences (and Probably Not Dissonance)","2024","Journal of Experimental Psychology: General","154","2","","574","595","21","10.1037/xge0001651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85211023494&doi=10.1037%2fxge0001651&partnerID=40&md5=fde31760231b617ffbc4035f5d817c9c","Psychologists have long been intrigued by decision-induced changes in preferences where making a decision strengthens one’s relative preference between more and less preferred options. This phenomenon has been explained through two prominent theories: a dissonance account, which suggests that it results from the decision maker’s attempt to minimize an unpleasant emotional–motivational state of “dissonance,” and an inference account, which posits that it reflects a process of inferring and updating one’s “true” preferences. In the current research, we investigate whether, how, and why framing a decision as a choice or a rejection influences decision-induced preference modulation. Across 13 preregistered experiments, including seven (N = 6,248 participants from North America and Asia) reported in the main text, we find that reject-framed decisions between attractive options induce greater postdecision preference modulation (i.e., a larger preference gap between options) than choose-framed decisions, all else equal. Supporting the inference account, the effect is moderated by attribute similarity and choice set valence while being mediated consistently by perceived action diagnosticity. In contrast, purported moderators and process measures of the dissonance account received no support when tested. Additionally, we systematically address potential confounds associated with varying levels of “noise” in preference expression through decisions, an issue that had encumbered previous paradigms on preference modulation. Our findings suggest that changes in preference induced by ordinary day-to-day decisions primarily stem from an ongoing process of information inference and updating rather than dissonance reduction. This research also provides insights into the previously unforeseen consequences of framing interventions in policy and business. © 2024 American Psychological Association","Article","Scopus"
"Sourav S.; Röder B.; Ambsdorf F.; Melissari A.; Arvaniti M.; Vatakis A.","Sourav, Suddha (57197873888); Röder, Brigitte (7005308612); Ambsdorf, Franka (59349823200); Melissari, Andromachi (59349939600); Arvaniti, Miketa (59350284300); Vatakis, Argiro (9740148700)","57197873888; 7005308612; 59349823200; 59349939600; 59350284300; 9740148700","No Evidence That Sound–Shape Associations Influence Temporal Resolution in Humans: Five Nonreplications of Parise and Spence (2009) and Meta-Analyses","2024","Journal of Experimental Psychology: General","154","2","","522","532","10","10.1037/xge0001641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205376070&doi=10.1037%2fxge0001641&partnerID=40&md5=e8c76b72b82c1178be4c393660aee483","Sound–shape associations (e.g., preferentially matching angular shapes with high-pitched sounds and smooth shapes with low-pitched ones) have been almost universally observed in humans. If cross-modally congruent sounds and shapes are more robustly integrated in humans, distinguishing them in time might be hypothetically more challenging compared to incongruent sound–shape pairings. Supporting this premise, a highly cited work by Parise and Spence (2009; n = 12) reported worse temporal order judgement performance for audiovisual stimuli with congruent compared to incongruent sound–shape associations. Here, we report the results of five experiments across two laboratories, including a preregistered replication attempt, all (Σn = 102) failing to replicate the original results. Additionally, frequentist and Bayesian meta-analyses found no evidence against the null hypothesis, revealing a negligible effect size. The combined results indicate that multisensory temporal resolution in humans is unaffected by sound–shape associations, which might arise at a later (or parallel) processing stage compared to cross-modal temporal order judgements. © 2024 The Author(s)","Article","Scopus"
"Grundmann F.; Epstude K.; Scheibe S.","Grundmann, Felix (57214145426); Epstude, Kai (6506524593); Scheibe, Susanne (22235843500)","57214145426; 6506524593; 22235843500","Whether and How to Regulate: Emotion Regulation in Negative-Feedback Situations","2024","Journal of Experimental Psychology: General","153","5","","1281","1308","27","10.1037/xge0001566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190841806&doi=10.1037%2fxge0001566&partnerID=40&md5=8895675df5357a5201d67da0033b0a2b","Emotion-regulation goals are often studied in isolation, despite them typically occurring in the presence of alternative goals. Negative feedback situations offer an intriguing context to study the interplay of emotionregulation goals (wanting to feel better) and performance goals (wanting to perform better). Across five preregistered online studies (N = 1,087), we investigated emotion-regulation choice (i.e., whether and how to regulate) in feedback situations. Challenging the assumption that the goal to perform better is the focal goal in negative-feedback situations, we show that negative feedback increases the salience of the goal to feel better via negative affect in Studies 1–2. Moving beyond the question of whether people regulate their emotions when they receive negative feedback, we examined how they regulate their emotions in Studies 3–5. Focusing on the relative importance of the goals to feel and to perform better, we found that the goal to perform better but not the goal to feel better influences negative-feedback recipients’ emotion-regulation strategy choice. A salient goal to perform better was associated with a preference for reappraisal over distraction. These results have critical implications for the emotion-regulation literature and models of feedback processing from an emotion-regulation perspective. They demonstrate that affect-oriented processes such as emotion regulation operate when people receive negative feedback. They also highlight the importance of studying alternative goals given their relevance for how people regulate their emotions. From a practical standpoint, the findings may help us to better understand why people sometimes fail to perform better following negative feedback. © 2024 American Psychological Association","Article","Scopus"
"Strand J.F.; Brown V.A.; Sewell K.; Lin Y.; Lefkowitz E.; Saksena C.G.","Strand, Julia F. (49962336000); Brown, Violet A. (57196353690); Sewell, Katrina (58729852300); Lin, Yuxin (59349823100); Lefkowitz, Emmett (59350049300); Saksena, Caroline G. (57221915036)","49962336000; 57196353690; 58729852300; 59349823100; 59350049300; 57221915036","Assessing the Effects of “Native Speaker” Status on Classic Findings in Speech Research","2024","Journal of Experimental Psychology: General","153","12","","3027","3041","14","10.1037/xge0001640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85205337789&doi=10.1037%2fxge0001640&partnerID=40&md5=6e6994d6418a3aac70d6741087fb32a5","It is common practice in speech research to only sample participants who self-report being “native English speakers.” Although there is research on differences in language processing between native and nonnative listeners (see Lecumberri et al., 2010, for a review), the majority of speech research that aims to establish general findings (e.g., testing models of spoken word recognition) only includes native speakers in their sample. Not only is the “native English speaker” criterion poorly defined, but it also excludes historically underrepresented groups from speech perception research, often without attention to whether this exclusion is likely to affect study outcomes. The purpose of this study is to empirically test whether and how using different inclusion criteria (“native English speakers” vs. “nonnative English speakers”) affects several well-known phenomena in speech perception research. Five hundred participants completed word (N = 200) and sentence (N = 300) identification tasks in quiet and in moderate levels of background noise. Results indicate that multiple classic findings in speech perception research—including the effects of noise level, lexical density, and semantic context on speech intelligibility—persist regardless of “native English” speaking status. However, the magnitude of some of these effects differed across participant groups. Taken together, these results suggest that researchers should carefully consider whether native speaker status is likely to affect outcomes and make decisions about inclusion criteria on a study-by-study basis. © 2024 American Psychological Association","Article","Scopus"
"Ryken A.M.; Tupper E.; Weatherhead D.","Ryken, Alexandra M. (57211866508); Tupper, Emma (58956885000); Weatherhead, Drew (56950999100)","57211866508; 58956885000; 56950999100","Learning Linguistic Diversity: Listeners Have Race-Based Linguistic Expectations, but Only for Phonological Variation","2024","Journal of Experimental Psychology: General","153","11","","2918","2930","12","10.1037/xge0001560","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188710211&doi=10.1037%2fxge0001560&partnerID=40&md5=7e6cb330579921618a69a0db412b7439","In three artificial language experiments, we explored the rate at which adults learned associations between linguistic variation and speaker characteristics. Within each of the experiments, we observed that listeners sociolinguistic learning occurred, regardless of whether the speaker characteristic is social (race and sex/gender) or nonsocial (hat wearing), or whether they heard a phonological or morphological variant. However, we found that listener’s initial expectations of what social properties were predictive of linguistic variation differed, impacting overall performance. First, participants were much more likely to assume that a phonological variant was predicted by a social property than a nonsocial property (Experiment 1). Most interestingly, participants were more likely to privilege speaker race than sex/gender, but only in the case of a phonological variant (Experiments 2 and 3). The same effect was found in both White and Black participants, though White participants were more likely to correctly articulate which speaker characteristic explained the variation, suggesting that sociolinguistic learning hinges on real-world experiences with language and social diversity. © 2024 American Psychological Association","Article","Scopus"
"Yin J.; Wang Y.; Lipp O.V.; Mayo L.M.; Ney L.J.","Yin, Jiani (58990729100); Wang, Yi (57226760351); Lipp, Ottmar V. (7004506548); Mayo, Leah M. (37034418400); Ney, Luke J. (57203967850)","58990729100; 57226760351; 7004506548; 37034418400; 57203967850","Examining the Reliability of the Emotional Conflict Resolution and Adaptation Effects in the Emotional Conflict Task via Secondary Data Analysis, Systematic Review, and Meta-Analysis","2024","Journal of Experimental Psychology: General","153","5","","1361","1373","12","10.1037/xge0001552","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190638900&doi=10.1037%2fxge0001552&partnerID=40&md5=d01f7cd492c68a2f280adcb33d854005","The emotional conflict task measures emotional conflict resolution and adaptation, but some studies are unable to find resolution or adaptation effects using this task. We examined boundary conditions and replicability of the emotional conflict resolution and adaptation effects through secondary data analysis, systematic review, and meta-analysis of studies in the field. In our data, we were unable to fully replicate the emotional conflict resolution or adaptation effects and found that most studies using this task (n = 94) do not report analysis of emotional conflict resolution, with only 28% (n = 26) studies doing so. Our meta-analysis suggests that studies reporting emotional conflict resolution and adaptation analyses overall report significant but small effects, suggesting the effect is difficult to consistently replicate. Our meta-analysis revealed that controlling for contingency learning may impact the ability of studies to identify conflict resolution. These findings have implications for assessment and interpretation of the emotional conflict task. © 2024 The Author(s)","Article","Scopus"
"Mikami A.Y.; Khalis A.; Karasavva V.","Mikami, Amori Yee (8055033500); Khalis, Adri (57196287045); Karasavva, Vasileia (57219923597)","8055033500; 57196287045; 57219923597","Logging Out or Leaning In? Social Media Strategies for Enhancing Well-Being","2024","Journal of Experimental Psychology: General","154","1","","171","189","18","10.1037/xge0001668","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85208741706&doi=10.1037%2fxge0001668&partnerID=40&md5=a8097d76107b93aa68d0813cc90e2dde","Social media use is endemic among emerging adults, raising concerns that this trend may harm users. We tested whether reducing the quantity of social media use, relative to improving the way users engage with social media, benefits psychological well-being. Participants were 393 social media users (ages 17–29) in Canada, with elevated psychopathology symptoms, who perceived social media to negatively impact their life somewhat. They were randomized to either (a) assistance to engage with social media in a way to enhance connectedness (tutorial), (b) encouragement to abstain from social media (abstinence), or (c) no instructions to change behavior (control). Participants’ social media behaviors were self-reported and tracked using phone screen time apps while well-being was self-reported, over four timepoints (6 weeks in total). Results suggested that the tutorial and abstinence groups, relative to control, reduced their quantity of social media use and the amount of social comparisons they made on social media, with abstinence being the most effective. Tutorial was the only condition to reduce participants’ fear of missing out and loneliness, and abstinence was the only condition to reduce internalizing symptoms, relative to control. No condition differences emerged in eating pathology or the tendency to make social comparisons in an upward direction. Changes in social media behaviors mediated the effects of abstinence (but not of tutorial) on well-being outcomes. Participant engagement and perceptions of helpfulness were acceptable, but the abstinence group possibly perceived the content as less helpful. In conclusion, using social media differently and abstaining from social media may each benefit well-being. © 2024 The Author(s)","Article","Scopus"
"Wimmer L.; Currie G.; Friend S.; Wittwer J.; Ferguson H.J.","Wimmer, Lena (57188643732); Currie, Gregory (7102239035); Friend, Stacie (26032929900); Wittwer, Jörg (23399221300); Ferguson, Heather J. (23666805400)","57188643732; 7102239035; 26032929900; 23399221300; 23666805400","Cognitive Effects and Correlates of Reading Fiction: Two Preregistered Multilevel Meta-Analyses","2024","Journal of Experimental Psychology: General","153","6","","1464","1488","24","10.1037/xge0001583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195597035&doi=10.1037%2fxge0001583&partnerID=40&md5=87fc32973b6568881b5fff3c865486b6","Despite significantly increasing research efforts, the psychological effects of reading fiction remain under debate. We present two preregistered meta-analyses synthesizing cognitive effects and correlates of reading fiction. In Meta-Analysis 1 (371 effect sizes/70 experiments), reading fiction led to significant small-sized cognitive benefits, g = 0.14, 95% confidence interval (CI) [0.06, 0.21]. This effect of fiction reading was moderated by the comparison group (effects were greater when reading fiction was compared with watching fiction or reading nothing than when reading fiction was compared with reading nonfiction) and the outcome variable (significant effects emerged for empathy and mentalizing only). In Meta-Analysis 2 (559 effect sizes/114 studies reporting correlations), lifetime exposure to print fiction was linked with significant small-sized cognitive benefits, r =.16, 95% CI [0.13, 0.19]. This effect was moderated by outcome variable (effects were greatest for verbal abilities, followed by general cognitive abilities and empathy/mentalizing/ outgroup judgments), fictionality of the print material (greater effects were found for fiction than nonfiction), publication status (published work exhibited greater effects than unpublished work), type of assessment measure (larger effects emerged when neither the outcome nor print exposure were assessed via self-report, than when either the outcome or print exposure were assessed via self-report), participant group (community samples showed greater effects than student samples), study design (greater effects were found for correlational than for experimental designs), and percentage of female participants (via a negative relationship with cognitive benefits). Together, these meta-analyses provide robust evidence for a small-sized positive relationship between reading fiction and cognitive benefits. © 2024 American Psychological Association","Article","Scopus"
